date,lq45,jci,idx30,eido,spy,dom_b,dom_s,for_b,for_s
2016-01-12,786.92,4512.53,411.45,20.72,193.66,2.4499,2.5221,2.3207,2.2485
2016-01-13,793.3,4537.18,414.71,20.5,188.83,2.7879,2.7405,2.412,2.4594
2016-01-14,786.42,4513.18,411.14,20.77,191.93,3.6691,3.2279,2.3841,2.8253
2016-01-15,784.22,4523.98,410.07,20.1,187.81,3.1323,2.2993,1.86,2.693
2016-01-18,776.22,4481.28,405.84,20.1,187.81,2.1868,1.6627,1.8726,2.3967
2016-01-19,782.43,4491.74,408.96,20.3,188.06,2.0568,1.721,1.3856,1.7214
2016-01-20,769.13,4427.98,401.95,20.12,185.65,2.6158,2.3393,1.7947,2.0712
2016-01-21,767.9,4414.13,401.4,20.31,186.69,3.0026,2.8924,2.081,2.1912
2016-01-22,779.31,4456.74,407.8,20.79,190.52,2.6958,2.5961,2.5537,2.6535
2016-01-25,786.07,4505.79,411.43,20.55,187.64,2.4819,2.8519,2.1078,1.7378
2016-01-26,782.92,4510.47,410.06,21.01,190.2,2.5216,2.2195,1.4759,1.7781
2016-01-27,793.98,4583.63,415.87,20.87,188.13,3.1377,3.2255,2.1459,2.0581
2016-01-28,795.02,4602.83,416.67,21.11,189.11,2.9181,2.9268,2.6424,2.6337
2016-01-29,799.99,4615.16,418.92,21.65,193.72,3.7767,5.1924,4.5932,3.1775
2016-02-01,803.03,4624.64,418.7,21.63,193.65,2.7064,3.1231,2.6057,2.189
2016-02-02,793.45,4587.44,413.84,20.73,190.16,2.9829,2.7852,2.9336,3.1313
2016-02-03,796.81,4596.11,416.25,21.41,191.3,2.778,2.6099,2.1237,2.2918
2016-02-04,813.75,4665.82,425.43,21.75,191.6,3.193,3.5543,2.6649,2.3036
2016-02-05,843.95,4798.95,443.41,22.37,187.95,4.0834,6.4009,5.4266,3.1091
2016-02-09,838.24,4768.62,438.16,22.22,185.43,2.3741,2.7115,2.2859,1.9485
2016-02-10,829.63,4732.48,435.59,22.36,185.27,2.6673,2.5341,1.8324,1.9656
2016-02-11,839.02,4775.86,441.53,22.63,182.86,3.0054,3.8837,3.9257,3.0473
2016-02-12,825.34,4714.39,433.07,22.61,186.63,3.3502,3.3744,2.5688,2.5446
2016-02-15,831.06,4740.73,435.96,22.61,186.63,2.942,3.0884,2.5103,2.3639
2016-02-16,831.12,4745,436.74,22.69,189.78,3.0576,3.1951,2.4989,2.3614
2016-02-17,835.52,4765.51,439.33,23.11,192.88,2.8363,3.4067,3.0373,2.467
2016-02-18,838.79,4778.79,440.85,22.78,192.09,3.7011,4.0682,3.195,2.8279
2016-02-19,820.39,4697.56,430.22,22.13,192,4.6964,3.7842,3.4057,4.318
2016-02-22,822.56,4708.62,429.38,22.37,194.78,2.8886,2.3536,3.2197,3.7547
2016-02-23,810.39,4654.05,423.44,21.74,192.32,3.3043,3.7556,2.774,2.3227
2016-02-24,811,4657.72,423.63,21.91,193.2,2.8314,2.4886,2.4263,2.7691
2016-02-25,811.29,4658.32,423.23,22.08,195.54,2.4341,2.4103,2.0349,2.0587
2016-02-26,828.18,4733.15,432.87,22.1,195.09,2.8328,2.9857,2.3418,2.1889
2016-02-29,834.74,4770.96,437.1,22.69,193.56,2.7405,3.0035,2.7837,2.5207
2016-03-01,837.14,4779.98,437.49,23.16,198.11,2.5619,2.7888,2.1053,1.8783
2016-03-02,848.35,4836.2,444.65,23.25,199,2.9225,3.4042,3.3465,2.8647
2016-03-03,849.57,4844.04,445.86,23.55,199.78,2.9449,3.9256,3.59,2.6093
2016-03-04,848.61,4850.88,445.79,23.82,200.43,3.0822,3.3891,2.5014,2.1945
2016-03-07,842.59,4831.57,443.64,23.69,200.59,2.9349,3.4369,2.5601,2.0581
2016-03-08,838.56,4811.04,441.25,23.09,198.4,3.6698,3.7137,2.7469,2.703
2016-03-10,834.31,4793.2,440.6,23.14,199.54,3.4814,2.9348,3.4599,4.0065
2016-03-11,838.61,4813.78,443.25,23.83,202.76,3.3257,3.2989,2.7116,2.7384
2016-03-14,852.14,4877.53,450.04,23.89,202.5,3.2801,3.2887,2.2553,2.2467
2016-03-15,846.41,4849.78,446.8,23.59,202.17,2.7938,2.8202,2.3446,2.3182
2016-03-16,849.07,4861.44,447.3,24.02,203.34,3.1428,2.8617,1.9147,2.1957
2016-03-17,853.65,4885.69,449.81,24.29,204.63,3.4792,3.8534,3.2447,2.8704
2016-03-18,852.1,4885.71,450.98,23.98,204.38,3.2435,3.9911,4.7064,3.9588
2016-03-21,852.59,4885.16,451.13,23.66,204.67,2.8268,3.1952,3.6725,3.3041
2016-03-22,845.63,4856.11,449.21,23.59,204.56,3.0799,2.8105,2.6177,2.8871
2016-03-23,843.79,4854.18,446.16,23.21,203.21,4.88,5.212,4.451,4.1191
2016-03-24,838.56,4827.09,443.36,23.06,203.12,2.8932,2.7691,1.9266,2.0507
2016-03-28,827.54,4773.63,437.86,22.7,203.24,2.8711,2.3833,1.7256,2.2133
2016-03-29,829.32,4781.3,437.87,23,205.12,3.3203,2.5556,2.8229,3.5876
2016-03-30,835.49,4816.65,442.5,23.35,206.02,3.5541,3.5595,4.2549,4.2496
2016-03-31,840.35,4845.37,445.45,23.56,205.52,3.1741,3.5849,3.7169,3.306
2016-04-01,840.3,4843.19,444.79,23.75,206.92,2.8263,2.8268,2.863,2.8625
2016-04-04,842.96,4850.18,447.85,23.65,206.25,2.6283,2.9107,1.8993,1.6169
2016-04-05,845.48,4858.07,446.91,23.27,204.19,2.5875,2.9503,2.3997,2.0369
2016-04-06,845.97,4868.23,446.86,23.72,206.42,2.4281,2.439,1.8207,1.8097
2016-04-07,845.53,4867.28,447.74,23.22,203.95,3.1862,3.8673,2.6232,1.942
2016-04-08,839.71,4846.7,444,23.4,204.5,3.5425,3.4954,2.1482,2.1953
2016-04-11,826.32,4786.97,436.53,23.25,204.02,3.4115,2.9838,1.9284,2.3561
2016-04-12,835.99,4829.57,441.82,23.67,205.92,2.8968,3.1417,2.244,1.9991
2016-04-13,839.46,4853.01,443.32,23.74,208,4.7056,4.6072,2.2006,2.299
2016-04-14,831.56,4814.85,437.9,23.38,208.01,3.6896,3.4904,2.8592,3.0584
2016-04-15,834.61,4823.57,441.03,23.25,207.78,3.4862,3.508,2.4991,2.4773
2016-04-18,844.91,4865.53,446.71,23.88,209.24,3.2807,3.6104,2.4852,2.1555
2016-04-19,847.64,4881.93,448.36,24.1,209.9,3.4824,3.6351,2.534,2.3813
2016-04-20,845.7,4876.6,449.87,23.99,210.1,3.6822,3.8763,2.9997,2.8056
2016-04-21,850.58,4903.09,452.82,23.79,208.97,3.4966,3.8862,2.6501,2.2605
2016-04-22,852.87,4914.74,454.67,23.78,208.97,3.3267,3.6663,2.0638,1.7243
2016-04-25,845.65,4878.86,450.26,23.59,208.61,3.1618,3.2802,2.828,2.7097
2016-04-26,830.83,4814.09,442.43,23.37,208.92,3.9667,3.1544,2.0552,2.8675
2016-04-27,835.29,4845.66,441.87,23.52,209.35,3.8266,3.4607,2.3322,2.6981
2016-04-28,834.41,4848.39,440.63,23.26,207.45,3.8559,3.3541,2.5234,3.0252
2016-04-29,832.51,4838.58,437.75,23.09,206.33,3.4493,3.064,3.4297,3.815
2016-05-02,826.62,4808.32,434.31,23.16,207.97,3.0736,2.5698,1.1205,1.6243
2016-05-03,827.19,4812.26,435.03,22.7,206.16,3.3245,2.6829,1.6258,2.2674
2016-05-04,830.98,4822.6,436.74,22.36,205.01,3.169,2.803,3.7433,4.1093
2016-05-09,815.2,4749.31,429.22,22.19,205.89,3.1938,2.7362,2.8757,3.3332
2016-05-10,819.45,4763.11,432.55,22.63,208.45,2.6709,2.5693,2.6118,2.7134
2016-05-11,826.72,4799.96,435.6,22.86,206.5,3.1277,3.2306,2.2752,2.1723
2016-05-12,825.61,4803.32,434.48,22.62,206.56,2.5137,2.8823,2.3107,1.9421
2016-05-13,817.02,4761.72,428.53,22.21,204.76,3.2878,2.9466,2.4476,2.7889
2016-05-16,809.12,4731.56,424.26,22.3,206.78,2.57,2.5694,2.2929,2.2935
2016-05-17,808.48,4729.16,423.79,22.01,204.85,2.8186,2.7318,2.0453,2.1321
2016-05-18,809.82,4734.36,424.83,21.95,204.91,2.9955,3.2626,2.7422,2.4751
2016-05-19,801.93,4704.22,422.56,21.55,204.2,3.8817,3.1843,5.4509,6.1484
2016-05-20,805.15,4711.88,423.35,21.83,205.49,2.8685,2.9834,2.7591,2.6442
2016-05-23,811.96,4743.66,427.76,21.89,205.21,2.3295,2.5067,1.7482,1.571
2016-05-24,806.35,4710.78,424.88,21.98,207.87,2.3621,2.4136,1.8934,1.8419
2016-05-25,819.21,4772.98,432.2,22.28,209.28,2.8332,3.172,2.2206,1.8818
2016-05-26,820.86,4784.56,433.18,22.46,209.34,2.7021,2.9765,1.5269,1.2524
2016-05-27,826.29,4814.73,437.3,22.45,210.24,2.3446,2.7068,2.006,1.6437
2016-05-30,828.81,4836.03,438.38,22.45,210.24,2.7291,3.3043,2.0558,1.4807
2016-05-31,820.01,4796.87,433.95,22.37,209.84,3.2167,3.5959,5.5976,5.2185
2016-06-01,829.43,4839.67,437.83,22.39,210.27,2.5968,2.6306,1.8868,1.8531
2016-06-02,827.56,4833.23,436.02,22.62,210.91,2.4472,2.8927,2.2132,1.7677
2016-06-03,830.94,4853.92,437.93,23.04,210.28,3.015,3.1869,1.5451,1.3731
2016-06-06,841.23,4896.02,444.12,23.65,211.35,2.752,3.3011,2.2206,1.6715
2016-06-07,848.95,4933.99,447.88,23.87,211.68,3.5088,4.1391,2.9601,2.3298
2016-06-08,844.79,4916.06,445.57,23.8,212.37,3.7575,3.703,2.4165,2.471
2016-06-09,834.93,4876.79,439.81,23.41,212.08,3.3174,3.7283,2.0489,1.6381
2016-06-10,827.49,4848.06,436.7,22.91,210.07,3.528,3.6228,2.1909,2.0961
2016-06-13,819.76,4807.23,432.46,22.71,208.45,2.5354,2.1338,1.4741,1.8757
2016-06-14,823.04,4821.59,433.87,22.72,208.04,2.974,3.6987,2.9737,2.2491
2016-06-15,820.16,4814.82,435.7,23.02,207.75,2.5875,2.3525,1.5017,1.7367
2016-06-16,820.42,4814.39,434.62,23.13,208.37,2.9376,2.932,1.9636,1.9691
2016-06-17,824.58,4835.14,437.05,23.07,206.52,3.4376,3.5068,2.5664,2.4972
2016-06-20,829.93,4863.53,439.05,23.46,207.85,3.4235,3.1553,1.6661,1.9343
2016-06-21,832.79,4878.71,441.55,23.59,208.44,3.8278,4.3647,2.7128,2.176
2016-06-22,835.93,4896.85,444.41,23.45,208.1,4.0501,4.3918,2.3978,2.0561
2016-06-23,831,4874.31,442.81,23.97,210.81,3.22,3.4563,1.7878,1.5514
2016-06-24,824.62,4834.57,438.81,22.4,203.13,4.9548,5.5426,2.5105,1.9227
2016-06-27,822.99,4836.05,438.39,22.52,199.6,3.22,4.0059,2.4484,1.6625
2016-06-28,833.85,4882.17,444.84,23.65,203.2,5.0745,5.7657,3.9369,3.2458
2016-06-29,855.68,4980.1,456.21,24.45,206.66,8.118,9.8451,6.288,4.5609
2016-06-30,860.72,5016.65,459.37,24.46,209.47,3.6297,5.3666,4.8685,3.1316
2016-07-01,850.52,4971.58,455,24.45,209.92,2.9813,3.9652,2.8679,1.884
2016-07-11,872.25,5069.02,467.1,24.88,213.4,3.3207,4.8349,6.2964,4.7823
2016-07-12,877.16,5099.53,470.45,25.23,214.95,4.3656,5.9429,5.0622,3.4849
2016-07-13,885.71,5133.93,474.7,25.31,214.92,3.8111,4.6756,3.844,2.9795
2016-07-14,872.22,5083.54,466.85,25.19,216.12,3.7117,4.2227,4.0459,3.5349
2016-07-15,877.49,5110.18,469.83,24.94,215.83,3.5922,4.7973,4.0477,2.8426
2016-07-18,880.57,5127.5,471.38,25.3,216.41,4.3335,4.3779,2.9907,2.9463
2016-07-19,891.05,5172.83,477.8,25.4,216.19,5.1818,5.9846,3.8581,3.0554
2016-07-20,905.85,5242.82,482.99,25.62,217.09,4.5336,5.3959,3.6204,2.7582
2016-07-21,898.86,5216.97,477.91,25.33,216.26,4.0835,4.5785,3.1318,2.6368
2016-07-22,894.63,5197.25,475.94,25.37,217.24,3.1345,2.9037,2.8518,3.0826
2016-07-25,900.14,5220.8,478.98,25.24,216.65,2.963,3.0637,2.5776,2.4769
2016-07-26,902.2,5224.4,479.57,25.45,216.75,3.8173,4.196,2.5813,2.2026
2016-07-27,910.77,5274.36,485.93,25.83,216.52,5.641,6.2585,4.5048,3.8873
2016-07-28,913.71,5299.21,487.41,25.86,216.77,5.1895,5.7343,3.826,3.2812
2016-07-29,892.84,5215.99,481.56,25.98,217.12,4.9682,6.5526,6.918,5.3336
2016-08-01,926.1,5361.58,499.99,26.34,216.94,5.2075,7.0373,5.0499,3.2201
2016-08-02,926.91,5373.32,500.54,26.26,215.55,4.3943,7.3168,6.3623,3.4399
2016-08-03,920.73,5351.88,497,26.28,216.18,4.7302,5.0917,4.1104,3.7489
2016-08-04,924.78,5373.86,498.73,26.37,216.41,4.9995,6.0346,4.4003,3.3652
2016-08-05,932.19,5420.25,502.79,26.52,218.18,5.346,6.8221,4.5247,3.0485
2016-08-08,940.77,5458.98,507.56,26.72,218.05,4.7832,5.472,3.3475,2.6587
2016-08-09,936.33,5440.29,505.16,26.79,218.18,4.8023,5.7701,3.9774,3.0096
2016-08-10,931.19,5423.95,502.1,26.59,217.64,4.6861,7.3048,5.3349,2.7162
2016-08-11,929.14,5419.09,501.28,26.74,218.65,5.0085,5.0697,3.0444,2.9832
2016-08-12,921.52,5377.2,497.15,26.3,218.46,3.3255,4.008,4.0809,3.3984
2016-08-15,912.06,5320.56,491.79,26.15,219.09,3.9096,4.2636,2.6046,2.2506
2016-08-16,922.92,5371.85,497.43,26.21,217.96,4.2099,4.7909,3.4884,2.9073
2016-08-18,942.44,5461.45,507.87,26.78,218.86,5.1115,6.5362,6.6529,5.2283
2016-08-19,931.41,5416.03,501.81,26.51,218.54,4.693,4.161,3.3727,3.9047
2016-08-22,933.95,5427.18,503.41,26.15,218.53,3.4358,3.7216,3.4268,3.141
2016-08-23,932.24,5417.14,502.72,25.98,218.97,4.9264,4.7632,3.0123,3.1755
2016-08-24,929.02,5403.99,501.06,26.11,217.85,4.838,3.9924,3.3015,4.1471
2016-08-25,941.31,5454.12,507.85,26.37,217.7,4.048,4.736,3.3873,2.6993
2016-08-26,937.59,5438.83,506.21,25.95,217.29,3.4124,3.4871,1.946,1.8712
2016-08-29,923.99,5370.76,499.04,25.77,218.36,3.9252,3.7738,2.0266,2.178
2016-08-30,922.96,5362.32,498.53,25.43,218,5.0238,4.2575,2.8172,3.5835
2016-08-31,924.96,5386.08,499.33,25.52,217.38,4.8821,4.1544,3.1606,3.8883
2016-09-01,915.77,5334.55,494.52,25.28,217.39,3.5868,3.2344,2.0741,2.4265
2016-09-02,919.34,5353.46,496.56,25.84,218.37,2.9483,2.942,2.0754,2.0817
2016-09-05,920.14,5356.95,496.53,25.84,218.37,4.8699,5.3057,1.8122,1.3764
2016-09-06,926.2,5372.1,499.86,26.13,219.03,4.0096,4.1648,4.0363,3.8811
2016-09-07,927.89,5381.35,500.52,26.19,219.01,4.5158,4.2782,2.4681,2.7056
2016-09-08,924.86,5371.08,499.12,25.85,218.51,3.2687,3.0156,2.3046,2.5576
2016-09-09,906.48,5281.92,488.99,24.81,213.28,5.3395,4.4255,2.3604,3.2745
2016-09-13,895.48,5215.57,483.96,24.64,213.23,4.4395,4.0613,2.7747,3.1529
2016-09-14,881.38,5146.04,476.74,24.43,213.15,4.587,3.746,2.4265,3.2674
2016-09-15,907.43,5265.82,491.08,25.46,215.28,7.3423,6.8144,2.635,3.1628
2016-09-16,907.59,5267.77,491.28,25.44,213.37,4.7537,4.6134,3.6203,3.7607
2016-09-19,919.21,5321.84,497.39,25.76,213.41,3.486,3.3886,2.1277,2.2252
2016-09-20,915.72,5302.49,495.63,25.65,213.42,4.3251,3.8847,2.2112,2.6516
2016-09-21,921.34,5342.59,498.34,26.44,215.82,4.9571,5.5085,3.752,3.2006
2016-09-22,930.58,5380.26,503.48,26.62,217.18,4.3055,4.076,2.7818,3.0113
2016-09-23,933.37,5388.91,505.36,26.25,215.99,4.9425,5.1144,2.7594,2.5875
2016-09-26,924.85,5352.14,501.1,26,214.24,4.2294,3.8935,2.1366,2.4725
2016-09-27,940.63,5419.6,509.38,26.75,215.57,8.2993,7.7962,2.4979,3.0009
2016-09-28,939.86,5425.34,508.96,27.02,216.64,5.7935,5.1249,3.4295,4.0981
2016-09-29,939.69,5431.96,508.57,26.58,214.68,5.2447,6.1827,3.3226,2.3846
2016-09-30,922.2,5364.8,499.04,26.44,216.3,5.4391,5.8237,3.5562,3.1715
2016-10-03,943.82,5463.91,510.76,27,215.78,4.1566,4.6489,1.9973,1.5049
2016-10-04,946.52,5472.32,512.34,26.39,214.68,4.8429,4.662,2.386,2.5669
2016-10-05,935.61,5420.65,506.58,26.53,215.63,3.9409,3.9069,2.3512,2.3852
2016-10-06,933.75,5409.34,505.5,26.36,215.78,3.7977,3.7226,2.266,2.3411
2016-10-07,924.82,5377.15,500.21,26.19,215.04,4.3069,3.5466,1.7159,2.4762
2016-10-10,919.37,5360.83,497.18,26.33,216.16,3.3201,5.2904,3.2204,1.2501
2016-10-11,924.64,5382,499.79,26.03,213.43,4.917,4.7096,2.0425,2.2499
2016-10-12,920.2,5364.61,497.43,26.14,213.71,4.8214,3.8584,1.6866,2.6496
2016-10-13,917.27,5340.4,495.97,26,213.01,4.7883,3.8528,2.9963,3.9318
2016-10-14,931.43,5399.89,503.73,26.21,213.12,4.8368,4.221,2.6365,3.2522
2016-10-17,933.25,5410.3,504.41,26.2,212.38,4.4835,3.9996,2.0789,2.5629
2016-10-18,936.6,5430.05,506.14,26.54,213.71,4.4771,4.5787,4.7241,4.6224
2016-10-19,931.27,5409.29,503.22,26.59,214.28,4.5181,4.4537,1.9512,2.0157
2016-10-20,929.82,5403.69,502.41,26.41,213.88,4.0067,4.2426,1.9476,1.7117
2016-10-21,930.46,5409.24,503.46,26.49,213.98,3.684,3.7017,2.3173,2.2996
2016-10-24,929.93,5421,502.75,26.38,214.89,3.5644,4.674,7.1241,6.0145
2016-10-25,924.87,5397.82,499.81,26.3,214.17,4.1664,4.2853,3.1625,3.0436
2016-10-26,922.69,5399.68,498.57,26.23,213.74,6.909,5.7599,2.6132,3.7623
2016-10-27,927.53,5416.84,501.31,26.17,213.17,6.9518,6.2728,2.0572,2.7361
2016-10-28,926.42,5410.27,501.04,26.08,212.54,4.0501,4.0161,1.7747,1.8087
2016-10-31,927.1,5422.54,501.33,26.25,212.55,4.7248,4.5761,1.8497,1.9984
2016-11-01,925.57,5416.01,500.3,25.9,211.01,4.2719,4.7648,2.7024,2.2095
2016-11-02,924.82,5405.45,500.31,25.86,209.74,5.2181,5.4659,2.9358,2.688
2016-11-03,907.34,5329.5,491,25.49,208.78,5.1522,5.3223,2.9146,2.7445
2016-11-04,913.46,5362.66,494,25.45,208.55,4.3348,3.4221,1.723,2.6357
2016-11-07,917.41,5386.21,495.67,26.22,213.15,5.0689,3.9909,1.8794,2.9574
2016-11-08,934.85,5470.68,505.3,26.67,214.11,5.2935,5.4392,2.1479,2.0023
2016-11-09,921.45,5414.32,497.75,25.62,216.38,6.7455,6.6895,2.8551,2.9111
2016-11-10,926.22,5450.31,499.33,24.46,216.92,5.8954,5.6187,2.2037,2.4803
2016-11-11,878.31,5231.97,471.88,23.37,216.42,6.54316375,5.42213525,3.773,6.2361
2016-11-14,854.92,5115.74,459.37,23.31,216.59,7.191,5.2256,3.9586,5.924
2016-11-15,849.07,5078.5,457.36,23.7,218.28,5.7555,5.2037,3.0418,3.5936
2016-11-16,870.05,5185.47,468.45,23.87,217.87,5.8342,5.4644,3.8625,4.2323
2016-11-17,870.71,5193.02,469.15,24.01,218.99,4.1675,4.0235,2.1797,2.3237
2016-11-18,867.56,5170.11,467.88,23.85,218.5,3.1951,3.0669,2.1036,2.2318
2016-11-21,862.04,5148.32,464.93,23.54,220.15,3.6895,3.548,2.078,2.2195
2016-11-22,870.91,5204.67,469.27,23.83,220.58,5.0097,4.2759,1.8547,2.5885
2016-11-23,873.22,5212,469.98,23.48,220.7,5.4105,4.6036,2.0911,2.898
2016-11-24,851.49,5107.62,457.64,23.48,220.7,6.1505,5.7445,2.3732,2.7792
2016-11-25,853.84,5122.1,458.9,23.18,221.52,4.3011,3.6729,1.9381,2.5663
2016-11-28,852.24,5114.57,458.1,23.05,220.48,5.7103,4.8805,2.1149,2.9447
2016-11-29,856.11,5136.67,459.69,23.27,220.91,5.4321,4.5807,2.0304,2.8819
2016-11-30,857.25,5148.91,460.13,23.35,220.38,5.7489,4.6748,6.0925,7.1666
2016-12-01,869.69,5198.76,467.19,23.4,219.57,4.794,4.6127,2.6735,2.8548
2016-12-02,880.57,5245.96,473.06,23.9,219.68,4.3795,4.1035,2.3862,2.6622
2016-12-05,885.18,5268.31,475.1,24.14,221,4.2653,3.4826,1.3946,2.1774
2016-12-06,884.27,5272.97,474.71,24.26,221.7,5.4317,4.8265,1.6647,2.2699
2016-12-07,881.29,5265.37,473.16,24.55,224.6,5.3597,4.9993,1.7525,2.1129
2016-12-08,889.67,5303.73,478.1,24.65,225.15,5.8467,5.3835,2.4213,2.8846
2016-12-09,890.31,5308.13,478.65,24.54,226.51,5.0115,4.9573,2.8837,2.9379
2016-12-13,889.77,5293.62,478.63,24.7,227.76,6.4372,6.2031,3.1158,3.3499
2016-12-14,882.74,5262.82,474.75,23.79,225.88,4.8588,4.5552,1.8426,2.1462
2016-12-15,880.69,5254.36,473.24,23.91,226.81,5.9459,5.3189,2.1049,2.7319
2016-12-16,873.68,5231.65,469.41,23.79,225.04,6.5241,5.2514,4.9068,6.1794
2016-12-19,865.06,5191.91,465.03,23.61,225.53,3.9024,3.4801,1.7942,2.2165
2016-12-20,858.49,5162.48,462.04,23.22,226.4,7.0007,7.0963,2.2104,2.1148
2016-12-21,847.13,5111.39,455.49,23.05,225.77,4.2636,4.4152,2.6547,2.5031
2016-12-22,833.43,5042.87,448.45,22.65,225.38,4.9337,5.3611,2.2947,1.8673
2016-12-23,828.75,5027.7,445.97,22.8,225.71,5.7561,6.2138,3.1431,2.6855
2016-12-27,845.68,5102.95,455.29,23.27,226.27,4.9596,5.2131,2.1191,1.8656
2016-12-28,867.55,5209.44,467.07,23.58,224.4,4.5283,5.2112,2.0467,1.3637
2016-12-29,887.55,5302.57,478.06,24.45,224.35,6.6342,6.4107,1.8722,2.0956
2016-12-30,884.62,5296.71,476.81,24.13,223.53,6.6815,6.7794,2.8695,2.7716
2017-01-03,883.25,5275.97,476.12,24.31,225.24,3.7057,3.6283,0.9026,0.98
2017-01-04,892.5,5301.18,481.74,24.49,226.58,3.7998,3.4653,1.733,2.0676
2017-01-05,897.48,5325.5,484.46,24.82,226.4,3.6007,3.5237,2.35,2.427
2017-01-06,900.1,5347.02,485.63,24.68,227.21,3.2331,3.3601,1.7057,1.5787
2017-01-09,892.13,5316.36,481.19,24.57,226.46,3.3916,3.4228,1.8293,1.7981
2017-01-10,892.6,5309.92,481.22,24.61,226.46,3.3153,3.1311,1.464,1.6482
2017-01-11,888.81,5301.24,478.79,24.66,227.1,3.8146,3.6931,1.4853,1.6067
2017-01-12,885.22,5292.75,476.69,24.49,226.53,4.2631,4.1074,1.4685,1.6242
2017-01-13,882.52,5272.98,475.81,24.5,227.05,4.0334,3.6688,1.8247,2.1893
2017-01-16,879.53,5270.01,474.26,24.5,227.05,3.5697,3.3852,1.5672,1.7517
2017-01-17,878.9,5266.94,473.98,24.32,226.25,3.4886,3.3732,1.1841,1.2995
2017-01-18,885.27,5294.78,477.56,24.28,226.75,4.5237,4.5869,1.7384,1.6752
2017-01-19,886.48,5298.95,478.4,24.21,225.91,4.0437,4.2244,1.7165,1.5358
2017-01-20,875.51,5254.31,472.56,23.9,226.74,3.8397,3.4567,1.1993,1.5823
2017-01-23,875.86,5250.97,473.04,24.24,226.15,3.9478,3.8668,1.124,1.205
2017-01-24,884.17,5292.09,478.05,24.49,227.6,5.1368,4.9526,1.528,1.7122
2017-01-25,884.31,5293.78,478.48,24.55,229.57,5.6666,6.0547,2.3354,1.9473
2017-01-26,889.22,5317.63,481.22,24.4,229.33,4.6182,4.8473,1.7497,1.5206
2017-01-27,886.62,5312.84,479.96,24.43,228.97,3.9847,4.3646,1.523,1.1431
2017-01-30,882.74,5302.66,477.59,24.45,227.55,4.5993,4.9021,1.4864,1.1837
2017-01-31,877.35,5294.1,474.24,24.41,227.53,5.5266,5.1207,1.2733,1.6791
2017-02-01,886.25,5327.16,479.22,24.49,227.62,5.3485,5.7123,2.169,1.8052
2017-02-02,891.04,5353.71,481.37,24.72,227.77,5.1285,5.2351,2.1757,2.0691
2017-02-03,893.3,5360.77,482.74,24.92,229.34,4.9906,5.3378,2.2744,1.9272
2017-02-06,899.48,5395.99,486.55,24.91,228.93,5.3346,5.8088,2.4601,1.9858
2017-02-07,896.64,5381.48,485.23,24.83,228.94,6.0114,5.7675,2.2854,2.5294
2017-02-08,893.89,5361.09,483.37,24.84,229.24,6.9779,6.9781,2.54,2.5398
2017-02-09,894.45,5372.08,483.63,25.02,230.6,6.077,6.4996,3.2305,2.8079
2017-02-10,893.89,5371.67,483.13,25.04,231.51,5.546,5.116,2.7691,3.1991
2017-02-13,900.72,5409.56,487.16,25.18,232.77,5.9305,6.4432,2.5821,2.0694
2017-02-14,893.72,5380.67,483.11,24.98,233.7,5.6238,5.2396,2.2872,2.6714
2017-02-16,894.4,5378,483.82,24.8,234.72,5.8463,5.4709,3.782,4.1575
2017-02-17,887.4,5350.93,479.88,24.57,235.09,4.8685,4.1408,2.5712,3.2989
2017-02-20,888.2,5359.29,479.96,24.57,235.09,3.518,3.357,1.4707,1.6316
2017-02-21,886.34,5340.99,479.81,24.63,236.49,4.7397,4.5936,1.7109,1.857
2017-02-22,891.78,5358.68,482.46,24.62,236.28,4.6273,4.7223,2.2165,2.1215
2017-02-23,893.11,5372.75,482.59,24.76,236.44,5.3594,5.1128,2.1584,2.4051
2017-02-24,895.86,5385.91,484.84,24.79,236.74,4.4557,4.1216,2.0531,2.3872
2017-02-27,893.76,5382.87,483.95,24.56,237.11,4.2722,4.0732,1.3532,1.5523
2017-02-28,892.7,5386.69,483.8,24.49,236.47,4.0133,4.134,2.5909,2.4703
2017-03-01,887.9,5363.06,481.51,24.58,239.78,4.033,3.6861,2.9666,3.3135
2017-03-02,898.13,5408.25,487.03,24.47,238.27,3.9414,4.4451,3.4464,2.9427
2017-03-03,894.12,5391.22,485.31,24.66,238.42,4.4098,4.454,2.7868,2.7426
2017-03-06,898.38,5409.82,487.92,24.83,237.71,5.1182,5.0547,2.7964,2.86
2017-03-07,896.62,5402.61,487.11,24.75,237,4.7327,4.8202,2.0368,1.9494
2017-03-08,893.97,5393.76,485.78,24.48,236.56,3.6396,3.8858,2.3128,2.0666
2017-03-09,896.3,5402.39,487.25,24.51,236.86,3.6374,3.794,1.8039,1.6473
2017-03-10,893.36,5390.68,485.86,24.64,237.69,3.1489,3.1588,2.0615,2.0516
2017-03-13,896.29,5409.37,487.3,24.78,237.81,3.4,3.8068,2.035,1.6281
2017-03-14,900.27,5431.59,489.17,24.76,236.9,10.757,11.214,2.7367,2.2797
2017-03-15,898.43,5432.38,488.47,25.22,238.95,3.2875,3.5166,2.2888,2.0596
2017-03-16,918.08,5518.24,499.36,25.5,238.48,4.1372,5.9796,4.4906,2.6482
2017-03-17,922.9,5540.43,501.64,25.62,237.03,4.3995,6.8867,8.3055,5.8183
2017-03-20,921.33,5533.99,501.19,25.71,236.77,3.7809,4.6109,3.7876,2.9576
